URL,size,outgoingUrls,type
https://www.nytimes.com/2020/02/13/movies/shaun-the-sheep-movie-farmageddon-review.html,249497,108,text/html
https://www.nytimes.com/2019/11/22/movies/a-beautiful-day-in-the-neighborhood-clip.html,536542,109,text/html
https://www.nytimes.com/2019/12/31/arts/music/popcast-decade-2010s.html?action=click&module=audio-series-bar&region=header&pgtype=Article,326951,131,text/html
https://www.nytimes.com/2019/08/23/business/marriott-hilton-lawsuit-resort-fees.html,368448,109,text/html
https://www.nytimes.com/2017/10/26/sports/baseball/joe-girardi-fired-yankees.html,324805,108,text/html
https://www.nytimes.com/2019/12/18/t-magazine/west-side-story-broadway.html,467658,124,text/html
https://www.nytimes.com/2019/11/15/movies/ford-v-ferrari-clip.html,542067,110,text/html
https://www.nytimes.com/2020/02/07/health/hospitals-coronavirus.html,519646,134,text/html
https://www.nytimes.com/2019/11/17/movies/trey-edward-shults-waves.html,376925,106,text/html
https://www.nytimes.com/2019/05/04/style/met-gala-camp-theme.html,1048576,115,text/html
https://www.nytimes.com/2020/02/11/t-magazine/fermentation-exhibition.html,417192,115,text/html
https://www.nytimes.com/2019/10/09/t-magazine/kim-gordon-neil-young.html,376486,108,text/html
https://www.nytimes.com/by/ben-widdicombe,465132,118,text/html
https://www.nytimes.com/2019/11/01/travel/weekend-trips.html,441654,131,text/html
https://www.nytimes.com/2017/10/21/sports/baseball/world-series-astros-yankees.html,341017,105,text/html
https://www.nytimes.com/2019/04/23/arts/music/lizzo-juice.html,492282,107,text/html
https://www.nytimes.com/2019/11/13/arts/television/the-crown-netflix-tobias-menzies.html,383310,119,text/html
https://www.nytimes.com/2019/12/20/travel/budget-travel-christmas-january.html,492003,146,text/html
https://www.nytimes.com/2019/03/19/us/usc-admissions-scandal.html,631840,109,text/html
https://www.nytimes.com/2009/11/05/sports/baseball/05series.html,348745,104,text/html
https://www.nytimes.com/by/jon-pareles,665142,119,text/html
https://www.nytimes.com/2009/04/26/movies/26roht.html,296646,105,text/html
https://www.nytimes.com/2020/02/07/travel/budget-travel-caribbean-credit-card-points.html,411883,123,text/html
https://www.nytimes.com/2019/10/24/sports/baseball/phillies-joe-girardi-jayce-tingler-padres.html,269308,105,text/html
https://www.nytimes.com/2019/01/28/nyregion/corey-johnson-scott-stringer-mayor-nyc.html,327802,107,text/html
https://www.nytimes.com/2018/03/13/nyregion/nyc-chirlane-mccray-politics-candidate.html,337901,108,text/html
https://www.nytimes.com/slideshow/2019/05/06/style/met-gala-photos.html,1048576,8,text/html
https://www.nytimes.com/by/james-gorman,456305,121,text/html
https://www.nytimes.com/by/tariro-mzezewa,465469,119,text/html
https://www.nytimes.com/2020/01/15/t-magazine/nonalcoholic-drinks.html,543619,116,text/html
https://www.nytimes.com/2020/01/31/travel/Las-vegas-budget-travel.html,502012,135,text/html
https://www.nytimes.com/2018/09/22/style/justin-theroux.html,528005,123,text/html
https://www.nytimes.com/2019/10/25/arts/new-york-city-monuments.html,455308,114,text/html
https://www.nytimes.com/by/jonah-engel-bromwich,564918,119,text/html
https://www.nytimes.com/2019/12/02/t-magazine/clothes-with-friends.html,283703,105,text/html
https://www.nytimes.com/2017/07/14/arts/television/preacher-season-2-review.html,291126,107,text/html
https://www.nytimes.com/2019/11/27/t-magazine/spices.html,390646,115,text/html
https://www.nytimes.com/2019/10/11/nyregion/mother-cabrini-chazz-palminteri.html?module=inline,371936,112,text/html
https://www.nytimes.com/2019/11/08/travel/Black-Friday-Travel-Deals.html,466140,135,text/html
https://www.nytimes.com/by/valeriya-safronova,517945,120,text/html
https://www.nytimes.com/2019/12/04/t-magazine/park-hyatt-kyoto.html,307988,105,text/html
https://www.nytimes.com/2017/07/19/arts/design/new-york-cultural-plan-museums.html,368167,107,text/html
https://www.nytimes.com/2015/07/08/arts/television/in-key-peele-season-premiere-a-shift-in-tone-and-volume.html,268446,107,text/html
https://www.nytimes.com/2020/02/06/movies/cane-river-review.html?rref=collection%2Fcollection%2Fmovie-guide,309266,113,text/html
https://www.nytimes.com/slideshow/2019/05/07/fashion/katy-perry-harry-styles-celine-dion-and-shawn-mendes-keep-celebrating-after-the-met-gala.html,697778,12,text/html
https://www.nytimes.com/2018/04/01/sports/baseball/phillies-gabe-kapler-.html,450761,116,text/html
https://www.nytimes.com/2019/12/09/t-magazine/colorful-jewelry.html,264230,105,text/html
https://www.nytimes.com/2013/10/16/business/media/at-28-eleanor-catton-is-youngest-man-booker-winner.html,258115,105,text/html
https://www.nytimes.com/topic/person/tom-wolfe,381170,120,text/html
https://www.nytimes.com/2019/11/04/movies/watch-a-metal-crushing-action-scene-from-terminator-dark-fate.html,516286,109,text/html
https://www.nytimes.com/2020/01/30/movies/the-assistant-review.html?rref=collection%2Fcollection%2Fmovie-guide,249562,108,text/html
https://www.nytimes.com/2019/12/23/t-magazine/heston-blumenthal-pompeii-dinner.html,339886,114,text/html
https://www.nytimes.com/2019/12/05/t-magazine/mens-gloves.html,403614,114,text/html
https://www.nytimes.com/1974/01/07/archives/siqueiros-muralist-and-exponent-of-new-world-proletarian-art-dies-a.html,330632,104,text/html
https://www.nytimes.com/2018/11/28/lens/dorothea-lange-migrant-mother.html,361382,108,text/html
https://www.nytimes.com/2020/01/30/movies/incitement-review.html,264146,110,text/html
https://www.nytimes.com/interactive/2019/travel/places-to-visit.html,372475,32,text/html
https://www.nytimes.com/2019/12/10/t-magazine/vacheron-constantin-watch.html,239357,106,text/html
https://www.nytimes.com/2019/11/19/t-magazine/mina-stone.html,475314,118,text/html
https://www.nytimes.com/newsletters/louder?module=inline,109056,96,text/html
https://www.nytimes.com/2020/02/11/movies/the-cordillera-of-dreams-review.html?rref=collection%2Fcollection%2Fmovie-guide,294867,110,text/html
https://www.nytimes.com/2019/10/23/arts/design/berlin-wall-anniversary.html,388951,128,text/html
https://www.nytimes.com/2018/03/21/arts/wolfgang-tillmans-fake-news.html,326097,111,text/html
https://www.nytimes.com/2019/12/11/t-magazine/pastel-handbags.html,233993,107,text/html
https://www.nytimes.com/topic/person/diego-rivera,416780,121,text/html
https://www.nytimes.com/2019/12/08/arts/music/popcast-prince-unreleased.html?action=click&module=audio-series-bar&region=header&pgtype=Article,317547,135,text/html
https://www.nytimes.com/topic/person/norman-mailer,297330,118,text/html
https://www.nytimes.com/2019/02/28/t-magazine/seth-meyers-trump-racist.html,618886,115,text/html
https://www.nytimes.com/2019/11/26/t-magazine/holiday-fashion.html,345346,107,text/html
https://www.nytimes.com/2020/01/22/t-magazine/jessica-silverman-gallery.html,469561,128,text/html
https://www.nytimes.com/video/movies/100000006468509/the-curse-of-la-llorona-clip.html,1048576,168,text/html
https://www.nytimes.com/topic/person/richard-wright,312283,115,text/html
https://www.nytimes.com/2019/09/27/travel/budget-travel-price-alerts.html,400081,116,text/html
https://www.nytimes.com/2020/02/06/arts/dance/trusnovec-episodes.html,240428,103,text/html
https://www.nytimes.com/by/caryn-ganz,813144,118,text/html
https://www.nytimes.com/2019/12/06/t-magazine/cocktail-party-tips.html,461774,138,text/html
https://www.nytimes.com/2019/08/26/t-magazine/asian-american-comedians.html,657897,137,text/html
https://www.nytimes.com/topic/person/woody-guthrie,294532,119,text/html
https://www.nytimes.com/es/2020/02/01/espanol/cultura/jennifer-lopez-superbowl.html,376135,128,text/html
https://www.nytimes.com/2020/02/11/movies/the-cordillera-of-dreams-review.html,295274,109,text/html
https://www.nytimes.com/by/giovanni-russonello,569592,118,text/html
https://www.nytimes.com/by/alice-gregory,255287,117,text/html
https://www.nytimes.com/2019/09/18/us/politics/alexandria-ocasio-cortez-washington.html,408268,119,text/html
https://www.nytimes.com/2020/02/18/movies/the-state-against-mandela-and-the-others-review.html?rref=collection%2Fcollection%2Fmovie-guide,291385,109,text/html
https://www.nytimes.com/2020/02/04/t-magazine/trans-actors.html,404833,133,text/html
https://www.nytimes.com/2016/12/13/us/politics/russia-hack-election-dnc.html,1043986,151,text/html
https://www.nytimes.com/2019/12/05/theater/jagged-little-pill-review-broadway.html,367799,115,text/html
https://www.nytimes.com/2020/01/30/movies/the-assistant-review.html,249429,107,text/html
https://www.nytimes.com/2020/02/12/us/politics/bernie-sanders-democrats.html,573216,147,text/html
https://www.nytimes.com/2019/12/10/t-magazine/ruth-carter-cynthia-erivo.html,498035,127,text/html
https://www.nytimes.com/video/movies/100000006846655/knives-out-scene.html,1048576,167,text/html
https://www.nytimes.com/2020/01/10/us/politics/russia-hacking-disinformation-election.html,661803,151,text/html
https://www.nytimes.com/2003/04/15/science/how-one-person-can-fuel-an-epidemic.html,275473,102,text/html
https://www.nytimes.com/2020/01/30/movies/taylor-swift-miss-americana-review.html?rref=collection%2Fcollection%2Fmovie-guide,610353,117,text/html
https://www.nytimes.com/2019/04/07/us/politics/democrats-liberals-tension.html,299246,112,text/html
https://www.nytimes.com/2020/02/20/movies/cabaret-maxime-review.html?rref=collection%2Fcollection%2Fmovie-guide,243334,108,text/html
https://www.nytimes.com/2020/02/12/arts/music/lyle-mays-dead.html,286551,111,text/html
https://www.nytimes.com/2020/01/15/podcasts/the-daily/russia-hacking-interference.html,709203,141,text/html
https://www.nytimes.com/interactive/2019/12/23/magazine/robert-frank-death.html,644862,57,text/html
https://www.nytimes.com/2020/02/01/arts/music/popcast-super-bowl-halftime.html?action=click&module=audio-series-bar&region=header&pgtype=Article,346897,132,text/html
https://www.nytimes.com/interactive/2020/02/14/well/live/14healthquiz-02142020.html,270864,37,text/html
https://www.nytimes.com/2020/02/20/movies/goldie-review.html?rref=collection%2Fcollection%2Fmovie-guide,253877,108,text/html
https://www.nytimes.com/by/matthew-rosenberg,779640,122,text/html
https://www.nytimes.com/2020/02/13/movies/buffaloed-review.html,243903,108,text/html
https://www.nytimes.com/2018/05/10/movies/lu-over-the-wall-review.html,308725,106,text/html
https://www.nytimes.com/section/well/live,451564,146,text/html
https://www.nytimes.com/interactive/2020/02/07/well/live/07healthquiz-02072020.html,267788,36,text/html
https://www.nytimes.com/2018/10/04/us/politics/russia-hacks-doping-poisoning.html,722085,118,text/html
https://www.nytimes.com/by/holland-cotter,452324,118,text/html
https://www.nytimes.com/2020/02/14/arts/music/justin-bieber-changes-seasons.html,327228,111,text/html
https://www.nytimes.com/1982/02/05/movies/night-crossing-flight-from-west-germany.html,284093,105,text/html
https://www.nytimes.com/2019/06/02/us/politics/dccc-blacklist-incumbent-policy.html,325112,111,text/html
https://www.nytimes.com/2019/10/28/sports/olympics/russia-doping-wada-hacked.html,336186,110,text/html
https://www.nytimes.com/2013/11/17/arts/design/the-legacy-of-the-painter-jose-clemente-orozco-is-revived.html,447167,106,text/html
https://www.nytimes.com/2020/01/11/arts/music/popcast-jazz-2019.html?action=click&module=audio-series-bar&region=header&pgtype=Article,315288,131,text/html
https://www.nytimes.com/2019/03/22/nyregion/thrivenyc-mental-health-.html,459812,111,text/html
https://www.nytimes.com/by/catie-edmondson,547666,119,text/html
https://www.nytimes.com/video/movies/green-book-scene.html,1048576,168,text/html
https://www.nytimes.com/2011/12/02/movies/the-yellow-sea-from-south-korea-review.html,252192,106,text/html
https://www.nytimes.com/2020/02/13/movies/buffaloed-review.html?rref=collection%2Fcollection%2Fmovie-guide,244044,109,text/html
https://www.nytimes.com/by/nicole-perlroth,882822,119,text/html
https://www.nytimes.com/interactive/2019/10/15/t-magazine/rachel-weisz-acting-movies.html,441403,244,text/html
https://www.nytimes.com/section/well/eat,567694,145,text/html
https://www.nytimes.com/2019/10/07/movies/joker-scene.html,532693,109,text/html
https://www.nytimes.com/2010/03/12/movies/12mother.html,248382,103,text/html
https://www.nytimes.com/2017/12/06/arts/dance/best-dance.html?searchResultPosition=3,428706,128,text/html
https://www.nytimes.com/2020/02/07/arts/music/popcast-reader-questions.html?action=click&module=audio-series-bar&region=header&pgtype=Article,311873,132,text/html
https://www.nytimes.com/2019/03/06/nyregion/women-statues-nyc.html?module=inline,302494,112,text/html
https://www.nytimes.com/2020/01/31/t-magazine/gideon-glick.html,390939,107,text/html
https://www.nytimes.com/2018/10/25/movies/burning-review.html,307013,107,text/html
https://www.nytimes.com/2019/10/31/arts/design/tom-finkelpearl-departs-nyc-cultural-commissioner.html,364441,114,text/html
https://www.nytimes.com/2020/01/13/upshot/trump-tweets-health-care.html,376384,124,text/html
https://www.nytimes.com/2019/12/17/t-magazine/ronny-chieng.html,457374,106,text/html
https://www.nytimes.com/1987/06/21/arts/dance-jiri-kylian-s-sources-of-choreographic-inspiration.html,243989,105,text/html
https://www.nytimes.com/2019/04/08/travel/ethiopia-train-harar-addis-ababa.html,540949,111,text/html
https://www.nytimes.com/2016/10/21/movies/the-handmaiden-review.html,256035,106,text/html
https://www.nytimes.com/2019/01/20/arts/design/art-by-women-at-gracie-mansion.html,377964,128,text/html
https://www.nytimes.com/2020/02/20/movies/ride-your-wave-review.html?rref=collection%2Fcollection%2Fmovie-guide,285166,109,text/html
https://www.nytimes.com/2011/02/11/movies/11poetry.html,250495,105,text/html
https://www.nytimes.com/2016/11/21/arts/dance/review-lyon-opera-ballet-showcases-beethoven-and-female-choreographers.html?searchResultPosition=9,263598,110,text/html
https://www.nytimes.com/2019/03/29/travel/copenhagen-refshaleoen.html,447855,120,text/html
https://www.nytimes.com/2014/04/08/arts/jimmy-van-bramer-is-city-councils-arts-champion.html,331717,104,text/html
https://www.nytimes.com/2020/02/19/us/politics/john-rood-trump.html,562810,116,text/html
https://www.nytimes.com/2018/05/09/movies/the-day-after-review-hong-sang-soo.html,326436,108,text/html
https://www.nytimes.com/2020/01/30/arts/television/super-bowl-why-watch.html,460666,121,text/html
https://www.nytimes.com/2016/01/13/arts/dance/mats-ek-the-swedish-choreographer-says-his-goodbye-isnt-quite-a-farewell.html,276091,112,text/html
https://www.nytimes.com/by/robin-pogrebin,490950,120,text/html
https://www.nytimes.com/interactive/2020/01/22/us/politics/impeachment-articles-arguments.html,220633,134,text/html
https://www.nytimes.com/2018/10/22/travel/paris-on-foot.html,410816,110,text/html
https://www.nytimes.com/2014/12/01/arts/lyon-opera-ballet-presents-forsythe-works-in-festival.html,241344,107,text/html
https://www.nytimes.com/2008/01/09/movies/09beac.html,240917,103,text/html
https://www.nytimes.com/2020/02/20/movies/jinpa-review.html?rref=collection%2Fcollection%2Fmovie-guide,238156,107,text/html
https://www.nytimes.com/video/movies/100000004787538/anatomy-of-a-scene-moonlight.html,1048576,168,text/html
https://www.nytimes.com/by/alex-marshall,451179,119,text/html
https://www.nytimes.com/2020/02/10/health/alzheimers-amyloid-drug.html?smtyp=cur&smid=tw-nythealth,379027,107,text/html
https://www.nytimes.com/2020/01/21/us/politics/senate-impeachment-republicans-democrats.html,978871,120,text/html
https://www.nytimes.com/2012/04/20/movies/the-day-he-arrives-directed-by-hong-sang-soo.html,242903,106,text/html
https://www.nytimes.com/2020/01/31/health/pharmacists-medication-errors.html,728019,116,text/html
https://www.nytimes.com/2015/11/08/arts/dance/sylvie-guillem-prepares-to-end-her-ballet-career.html,284621,110,text/html
https://www.nytimes.com/by/joe-coscarelli,682441,118,text/html
https://www.nytimes.com/2017/05/17/arts/hong-sang-soo-films-at-cannes.html?searchResultPosition=3,299959,110,text/html
https://www.nytimes.com/2019/09/26/us/politics/whistleblower-declassified-report.html,415833,120,text/html
https://www.nytimes.com/2019/11/08/health/retirement-home-ccrc.html,402026,108,text/html
https://www.nytimes.com/2020/01/14/nyregion/lev-parnas.html,376385,115,text/html
https://www.nytimes.com/by/jaclyn-peiser,337733,117,text/html
https://www.nytimes.com/2019/11/25/t-magazine/asia-movies-parasite.html,456480,120,text/html
https://www.nytimes.com/2020/02/17/us/politics/john-bolton-trump-ukraine.html,386504,117,text/html
https://www.nytimes.com/2020/01/03/health/geriatricians-shortage.html,386012,114,text/html
https://www.nytimes.com/watching/recommendations/train-to-busan,87856,30,text/html
https://www.nytimes.com/2020/01/31/health/cpr-elderly.html,382772,110,text/html
https://www.nytimes.com/2019/11/13/us/politics/william-taylor-opening-statement-impeachment.html,796010,109,text/html
https://www.nytimes.com/2020/02/20/us/politics/trump-las-vegas-bloomberg.html,468735,146,text/html
https://www.nytimes.com/2007/03/09/movies/09host.html,259689,103,text/html
https://www.nytimes.com/2020/01/28/us/politics/impeachment-legal-teams.html,532503,137,text/html
https://www.nytimes.com/video/movies/100000006863362/marriage-story-scene.html,1048576,167,text/html
https://www.nytimes.com/section/well/mind,594291,155,text/html
https://www.nytimes.com/2019/11/29/health/new-old-age-medicare-physical-therapy.html,394122,104,text/html
https://www.nytimes.com/2019/09/25/world/europe/zelensky-trump.html,532427,118,text/html
https://www.nytimes.com/2020/02/19/us/politics/democratic-debate-nevada-fact-check.html,534879,141,text/html
https://www.nytimes.com/2019/10/30/movies/bong-joon-ho-parasite.html,724542,126,text/html
https://www.nytimes.com/2020/02/13/podcasts/freshmen-series-daily-podcast.html,243283,104,text/html
https://www.nytimes.com/2019/10/25/movies/maleficent-clip.html,522837,110,text/html
https://www.nytimes.com/2020/02/20/movies/balloon-review.html?rref=collection%2Fcollection%2Fmovie-guide,246135,108,text/html
https://www.nytimes.com/interactive/2019/12/13/world/europe/uk-general-election-results.html,192400,104,text/html
https://www.nytimes.com/2019/10/25/health/seniors-nontraditional-jobs.html,396309,107,text/html
https://www.nytimes.com/2010/12/22/movies/22secret.html,297357,107,text/html
https://www.nytimes.com/2020/02/15/us/politics/trump-distrust-paranoia.html,438747,123,text/html
https://www.nytimes.com/interactive/2020/01/29/us/politics/iowa-facebook-political-ads.html,184608,107,text/html
https://www.nytimes.com/2020/01/17/health/medicare-drug-costs.html,426648,111,text/html
https://www.nytimes.com/2019/09/27/movies/downton-abbey-clip.html,528866,109,text/html
https://www.nytimes.com/2020/01/02/world/middleeast/qassem-soleimani-iraq-iran-attack.html,660901,122,text/html
https://www.nytimes.com/interactive/2019/10/31/us/politics/trump-impeachment-inquiry-house-vote.html,407677,34,text/html
https://www.nytimes.com/topic/person/marcel-duchamp,305612,119,text/html
https://www.nytimes.com/2019/10/14/health/urine-tests-elderly.html,396558,115,text/html
https://www.nytimes.com/2020/02/14/podcasts/the-daily/trump-acquittal.html,993694,141,text/html
https://www.nytimes.com/es/interactive/2019/08/26/espanol/america-latina/incendios-brasil-mapas.html,298715,108,text/html
https://www.nytimes.com/2017/05/16/t-magazine/art/philip-guston-venice.html,364320,104,text/html
https://www.nytimes.com/2019/12/13/health/frail-elderly-surgery.html,390851,111,text/html
https://www.nytimes.com/2016/12/31/world/asia/china-propaganda-communist-party-millennials.html,566754,116,text/html
https://www.nytimes.com/by/david-d-kirkpatrick,735569,120,text/html
https://www.nytimes.com/2016/07/22/t-magazine/entertainment/lisa-yuskavage-favorite-books.html,339254,106,text/html
https://www.nytimes.com/video/theater/100000002657157/in-performance-okwui-okpokwasili.html?searchResultPosition=1,1048576,169,text/html
https://www.nytimes.com/2020/02/14/health/assisted-living-staffing.html,414476,106,text/html
https://www.nytimes.com/2019/09/25/us/politics/ukraine-transcript-trump.html,453795,114,text/html
https://www.nytimes.com/interactive/2020/01/02/climate/australia-fires-map.html,317414,110,text/html
https://www.nytimes.com/2017/04/25/arts/dance/review-okwui-okpokwasili-gives-voice-to-the-ignored-and-oppressed.html?searchResultPosition=5,234404,107,text/html
https://www.nytimes.com/2020/01/10/world/middleeast/trump-iran-yemen.html?action=click&module=Top%20Stories&pgtype=Homepage,499163,123,text/html
https://www.nytimes.com/by/j-d-biersdorfer,476158,119,text/html
https://www.nytimes.com/topic/organization/philadelphia-museum-of-art,516168,119,text/html
https://www.nytimes.com/interactive/2020/01/03/world/middleeast/iraq-embassy-baghdad-airport-attack.html,237138,111,text/html
https://www.nytimes.com/2019/09/27/health/seniors-housing-sharing-villages.html,422291,121,text/html
https://www.nytimes.com/by/brian-seibert,466224,118,text/html
https://www.nytimes.com/topic/person/johnny-carson,305100,116,text/html
https://www.nytimes.com/interactive/2020/01/31/us/politics/impeachment-vote.html,394399,32,text/html
https://www.nytimes.com/2019/11/08/health/vaping-illness-cdc.html,375494,112,text/html
https://www.nytimes.com/video/movies/100000004099537/anatomy-of-a-scene-spotlight.html,1048576,137,text/html
https://www.nytimes.com/2020/02/05/us/politics/trump-impeachment-acquittal.html,604277,116,text/html
https://www.nytimes.com/2020/02/12/us/politics/justice-department-roger-stone-sentencing.html,779872,124,text/html
https://www.nytimes.com/2010/10/21/business/media/21guccione.html,281790,104,text/html
https://www.nytimes.com/2019/11/21/us/politics/impeachment-hearing.html,1008890,118,text/html
https://www.nytimes.com/2020/01/31/health/vaping-flavors-disposable.html,398126,111,text/html
https://www.nytimes.com/interactive/2019/09/11/us/midwest-flooding.html,365789,111,text/html
https://www.nytimes.com/2020/02/14/us/politics/andrew-mccabe-fbi.html,390444,119,text/html
https://www.nytimes.com/2020/02/10/arts/music/lil-wayne-funeral-billboard.html,276750,109,text/html
https://www.nytimes.com/2019/12/29/world/middleeast/us-airstrikes-iran-iraq-syria.html,333926,111,text/html
https://www.nytimes.com/by/michael-d-shear,783793,119,text/html
https://www.nytimes.com/es/2020/02/07/espanol/ciencia-y-tecnologia/como-eliminar-notificaciones.html,406334,124,text/html
https://www.nytimes.com/2020/02/14/us/politics/andrew-mccabe-william-barr-flynn.html,446043,118,text/html
https://www.nytimes.com/by/ben-sisario,492536,119,text/html
https://www.nytimes.com/reuters/2018/10/02/world/middleeast/iraq-president-prime-minister.html,334113,106,text/html
https://www.nytimes.com/interactive/2019/11/18/us/politics/trump-ukraine-impeachment-testimony.html,237751,141,text/html
https://www.nytimes.com/2019/10/05/technology/china-propaganda-patriotism.html,492401,122,text/html
https://www.nytimes.com/2020/02/13/us/politics/durham-cia-russia.html,542858,120,text/html
https://www.nytimes.com/video/movies/100000006912732/just-mercy-scene.html,1048576,167,text/html
https://www.nytimes.com/2020/02/12/us/politics/trump-senate-republicans.html,680611,118,text/html
https://www.nytimes.com/2018/11/16/health/vaping-juul-teens-addiction-nicotine.html?searchResultPosition=1,482684,119,text/html
https://www.nytimes.com/2019/10/12/world/asia/typhoon-hagibis.html,655600,114,text/html
https://www.nytimes.com/2019/09/06/world/americas/hurricane-dorian-bahamas.html,604290,108,text/html
https://www.nytimes.com/2019/11/21/us/politics/who-is-fiona-hill.html,684781,116,text/html
https://www.nytimes.com/2020/02/14/us/politics/michael-flynn-prosecutors-barr.html,425705,116,text/html
https://www.nytimes.com/2020/01/30/business/smallbusiness/jessica-walsh-work-diary.html,471508,119,text/html
https://www.nytimes.com/2019/12/31/world/middleeast/baghdad-protesters-us-embassy.html?action=click&module=RelatedLinks&pgtype=Article,757378,120,text/html
https://www.nytimes.com/interactive/2016/08/08/us/politics/national-security-letter-trump.html,53263,34,text/html
https://www.nytimes.com/2020/02/05/us/politics/romney-trump-impeachment.html,1048576,117,text/html
https://www.nytimes.com/2017/01/06/us/politics/russia-hack-report.html,320689,110,text/html
https://www.nytimes.com/2020/02/15/us/politics/trump-barr-justice-department.html,488468,118,text/html
https://www.nytimes.com/2020/02/11/us/politics/chris-stewart-director-of-national-intelligence.html,479763,123,text/html
https://www.nytimes.com/2020/02/07/world/asia/coronavirus-japan-cruise-ship.html,462667,120,text/html
https://www.nytimes.com/2020/01/22/us/white-supremacy-the-base.html,454107,110,text/html
https://www.nytimes.com/2020/01/14/us/john-roberts-impeachment-trial.html,490195,125,text/html
https://www.nytimes.com/2020/01/01/world/middleeast/us-embassy-baghdad-iraq.html,472792,114,text/html
https://www.nytimes.com/by/gia-kourlas,265151,117,text/html
https://www.nytimes.com/2020/01/16/us/politics/intelligence-officials-hearing.html,338397,114,text/html
https://www.nytimes.com/video/movies/100000006951296/the-irishman-scene.html,1048576,167,text/html
https://www.nytimes.com/2018/06/06/health/vaping-ban-san-francisco.html,315005,119,text/html
https://www.nytimes.com/2020/02/20/business/media/democratic-debate-las-vegas.html,438330,144,text/html
https://www.nytimes.com/2020/01/08/us/politics/senator-mike-lee-iran-briefing.html,317070,107,text/html
https://www.nytimes.com/2019/08/02/us/politics/trump-ratcliffe-dni.html,442614,122,text/html
https://www.nytimes.com/2019/10/23/movies/the-lighthouse-clip.html,524737,109,text/html
https://www.nytimes.com/2020/02/13/business/tesla-sec-subpoena.html,288457,109,text/html
https://www.nytimes.com/interactive/2020/02/19/us/elections/debate-speaking-time.html,207862,101,text/html
https://www.nytimes.com/2018/03/25/us/politics/richard-grenell-germany-ambassador-confirmation-trump.html,288987,107,text/html
https://www.nytimes.com/2018/12/20/health/juul-reaches-deal-with-tobacco-giant-altria.html,305188,112,text/html
https://www.nytimes.com/2020/01/24/world/asia/coronavirus-japan-china-tourism.html,442316,127,text/html
https://www.nytimes.com/2020/02/14/business/boeing-737-max-airlines.html,314738,111,text/html
https://www.nytimes.com/2019/11/21/nyregion/vaping-ban-nyc.html,394050,120,text/html
https://www.nytimes.com/2019/01/30/us/politics/trump-intelligence.html,567636,118,text/html
https://www.nytimes.com/2020/01/03/arts/dance/ode-jeroboam-bozeman-alvin-ailey.html,240837,103,text/html
https://www.nytimes.com/2019/09/30/business/japan-abe-consumption-tax.html,361428,110,text/html
https://www.nytimes.com/2020/01/24/arts/dance/stravinsky-violin-concerto-lauren-lovette-joe-gordon.html,241755,103,text/html
https://www.nytimes.com/2019/02/20/world/europe/grenell-homosexuality-decriminalize-.html,321445,109,text/html
https://www.nytimes.com/2020/01/29/business/tesla-stock-elon-musk.html,358198,113,text/html
https://www.nytimes.com/1986/05/25/travel/in-basel-the-heritage-of-erasmus.html,323459,104,text/html
https://www.nytimes.com/2020/01/07/us/politics/trump-campaign-suleimani.html,520969,145,text/html
https://www.nytimes.com/video/movies/100000006825711/ford-v-ferrari-scene.html,1048576,167,text/html
https://www.nytimes.com/2019/07/30/us/politics/john-ratcliffe-resume-intelligence.html,400148,116,text/html
https://www.nytimes.com/2020/02/11/business/faa-southwest-airlines-inspection.html,314145,107,text/html
https://www.nytimes.com/2020/01/30/arts/dance/melinda-ring-strange-engagements.html,237520,103,text/html
https://www.nytimes.com/2020/02/03/business/economy/SARS-coronavirus-economic-impact-china.html,519452,128,text/html
https://www.nytimes.com/2019/07/28/us/john-ratcliffe-texas-trump.html?module=inline,308522,114,text/html
https://www.nytimes.com/2020/01/17/arts/dance/porgy-and-bess-camille-a-brown.html,240344,103,text/html
https://www.nytimes.com/video/us/politics/100000006788245/impeachment-process-history.html,1048576,167,text/html
https://www.nytimes.com/2020/01/31/business/china-flights-suspended.html,400762,120,text/html
https://www.nytimes.com/2020/01/09/arts/dance/faye-driscoll-space.html,238557,103,text/html
https://www.nytimes.com/by/ben-dooley,592860,125,text/html
https://www.nytimes.com/by/maggie-haberman,789098,119,text/html
https://www.nytimes.com/2019/12/18/us/politics/trump-impeached.html,1048576,127,text/html
https://www.nytimes.com/2020/02/03/business/tesla-stock.html,295530,111,text/html
https://www.nytimes.com/2019/12/13/arts/dance/dancing-to-and-around-bach.html,240478,103,text/html
https://www.nytimes.com/2019/12/30/arts/dance/sugarplum-fairy-megan-fairchild.html,240312,103,text/html
https://www.nytimes.com/2020/01/29/business/china-coronavirus-economy.html,501412,123,text/html
https://www.nytimes.com/by/emma-goldberg,259969,117,text/html
https://www.nytimes.com/2019/01/04/us/politics/marriott-hack-passports.html,538287,108,text/html
https://www.nytimes.com/video/movies/100000005713792/anatomy-of-a-scene-the-shape-of-water.html,1048576,168,text/html
https://www.nytimes.com/2020/01/21/realestate/poway-calif-a-tight-community-with-san-diego-at-its-doorstep.html,616919,108,text/html
https://www.nytimes.com/2020/02/14/arts/dance/menace-moving-through-the-body.html,239926,103,text/html
https://www.nytimes.com/2011/04/26/world/asia/26blossom.html,294233,104,text/html
https://www.nytimes.com/es/2020/01/13/espanol/mundo/trump-guerra-iran.html,970240,129,text/html
https://www.nytimes.com/by/marc-santora,606028,121,text/html
